17,98
29,0
29,3
29,4
29,17
29,29
29,42
29,47
29,48
29,88
29,98
42,0
42,3
42,4
42,17
42,29
42,42
42,47
42,48
42,88
42,98
47,0
47,3
47,4
47,17
47,29
47,42
47,47
47,48
47,88
47,98
48,0
48,3
48,4
48,17
48,29
48,42
48,47
48,48
48,88
48,98
88,0
88,3
88,4
88,17
88,29
88,42
88,47
88,48
88,88
88,98
98,0
98,3
98,4
98,17
98,29
98,42
98,47
98,48
98,88
98,98
0,0
0,3
0,5
0,7
0,9
0,33
0,44
0,48
0,49
0,110
3,0
3,3
3,5
3,7
3,9
3,33
3,44
3,48
3,49
3,110
5,0
5,3
5,5
5,7
5,9
5,33
5,44
5,48
5,49
5,110
7,0
7,3
7,5
7,7
7,9
7,33
7,44
7,48
7,49
7,110
9,0
9,3
9,5
9,7
9,9
9,33
9,44
9,48
9,49
9,110
33,0
33,3
33,5
33,7
33,9
33,33
33,44
33,48
33,49
33,110
44,0
44,3
44,5
44,7
44,9
44,33
44,44
44,48
44,49
44,110
48,0
48,3
48,5
48,7
48,9
48,33
48,44
48,48
48,49
48,110
49,0
49,3
49,5
49,7
49,9
49,33
49,44
49,48
49,49
49,110
110,0
110,3
110,5
110,7
110,9
110,33
110,44
110,48
110,49
110,110
3,3
3,7
3,8
3,17
3,33
3,44
3,48
3,49
3,98
3,110
7,3
7,7
7,8
7,17
7,33
7,44
7,48
7,49
7,98
7,110
8,3
8,7
8,8
8,17
8,33
8,44
8,48
8,49
8,98
8,110
17,3
17,7
17,8
17,17
17,33
17,44
17,48
17,49
17,98
17,110
33,3
33,7
33,8
33,17
33,33
33,44
33,48
33,49
33,98
33,110
44,3
44,7
44,8
44,17
44,33
44,44
44,48
44,49
44,98
44,110
48,3
48,7
48,8
48,17
48,33
48,44
48,48
48,49
48,98
48,110
49,3
49,7
49,8
49,17
49,33
49,44
49,48
49,49
49,98
49,110
98,3
98,7
98,8
98,17
98,33
98,44
98,48
98,49
98,98
98,110
110,3
110,7
110,8
110,17
110,33
110,44
110,48
110,49
110,98
110,110
14,14
14,21
14,27
14,66
14,104
14,118
14,121
14,145
14,146
14,156
21,14
21,21
21,27
21,66
21,104
21,118
21,121
21,145
21,146
21,156
27,14
27,21
27,27
27,66
27,104
27,118
27,121
27,145
27,146
27,156
66,14
66,21
66,27
66,66
66,104
66,118
66,121
66,145
66,146
66,156
104,14
104,21
104,27
104,66
104,104
104,118
104,121
104,145
104,146
104,156
118,14
118,21
118,27
118,66
118,104
118,118
118,121
118,145
118,146
118,156
121,14
121,21
121,27
121,66
121,104
121,118
121,121
121,145
121,146
121,156
145,14
145,21
145,27
145,66
145,104
145,118
145,121
145,145
145,146
145,156
146,14
146,21
146,27
146,66
146,104
146,118
146,121
146,145
146,146
146,156
156,14
156,21
156,27
156,66
156,104
156,118
156,121
156,145
156,146
156,156
23,23
23,26
23,30
23,35
23,41
23,45
23,50
23,65
23,122
23,134
26,23
26,26
26,30
26,35
26,41
26,45
26,50
26,65
26,122
26,134
30,23
30,26
30,30
30,35
30,41
30,45
30,50
30,65
30,122
30,134
35,23
35,26
35,30
35,35
35,41
35,45
35,50
35,65
35,122
35,134
41,23
41,26
41,30
41,35
41,41
41,45
41,50
41,65
41,122
41,134
45,23
45,26
45,30
45,35
45,41
45,45
45,50
45,65
45,122
45,134
50,23
50,26
50,30
50,35
50,41
50,45
50,50
50,65
50,122
50,134
65,23
65,26
65,30
65,35
65,41
65,45
65,50
65,65
65,122
65,134
122,23
122,26
122,30
122,35
122,41
122,45
122,50
122,65
122,122
122,134
134,23
134,26
134,30
134,35
134,41
134,45
134,50
134,65
134,122
134,134
37,37
37,70
37,79
37,84
37,87
37,124
37,147
37,152
37,154
37,158
70,37
70,70
70,79
70,84
70,87
70,124
70,147
70,152
70,154
70,158
79,37
79,70
79,79
79,84
79,87
79,124
79,147
79,152
79,154
79,158
84,37
84,70
84,79
84,84
84,87
84,124
84,147
84,152
84,154
84,158
87,37
87,70
87,79
87,84
87,87
87,124
87,147
87,152
87,154
87,158
124,37
124,70
124,79
124,84
124,87
124,124
124,147
124,152
124,154
124,158
147,37
147,70
147,79
147,84
147,87
147,124
147,147
147,152
147,154
147,158
152,37
152,70
152,79
152,84
152,87
152,124
152,147
152,152
152,154
152,158
154,37
154,70
154,79
154,84
154,87
154,124
154,147
154,152
154,154
154,158
158,37
158,70
158,79
158,84
158,87
158,124
158,147
158,152
158,154
158,158
20,20
20,22
20,32
20,42
20,46
20,53
20,58
20,71
20,78
20,83
22,20
22,22
22,32
22,42
22,46
22,53
22,58
22,71
22,78
22,83
32,20
32,22
32,32
32,42
32,46
32,53
32,58
32,71
32,78
32,83
42,20
42,22
42,32
42,42
42,46
42,53
42,58
42,71
42,78
42,83
46,20
46,22
46,32
46,42
46,46
46,53
46,58
46,71
46,78
46,83
53,20
53,22
53,32
53,42
53,46
53,53
53,58
53,71
53,78
53,83
58,20
58,22
58,32
58,42
58,46
58,53
58,58
58,71
58,78
58,83
71,20
71,22
71,32
71,42
71,46
71,53
71,58
71,71
71,78
71,83
78,20
78,22
78,32
78,42
78,46
78,53
78,58
78,71
78,78
78,83
83,20
83,22
83,32
83,42
83,46
83,53
83,58
83,71
83,78
83,83
21,21
21,27
21,61
21,67
21,72
21,107
21,120
21,145
21,146
21,157
27,21
27,27
27,61
27,67
27,72
27,107
27,120
27,145
27,146
27,157
61,21
61,27
61,61
61,67
61,72
61,107
61,120
61,145
61,146
61,157
67,21
67,27
67,61
67,67
67,72
67,107
67,120
67,145
67,146
67,157
72,21
72,27
72,61
72,67
72,72
72,107
72,120
72,145
72,146
72,157
107,21
107,27
107,61
107,67
107,72
107,107
107,120
107,145
107,146
107,157
120,21
120,27
120,61
120,67
120,72
120,107
120,120
120,145
120,146
120,157
145,21
145,27
145,61
145,67
145,72
145,107
145,120
145,145
145,146
145,157
146,21
146,27
146,61
146,67
146,72
146,107
146,120
146,145
146,146
146,157
157,21
157,27
157,61
157,67
157,72
157,107
157,120
157,145
157,146
157,157
57,57
57,59
57,70
57,86
57,108
57,138
57,144
57,147
57,148
57,158
59,57
59,59
59,70
59,86
59,108
59,138
59,144
59,147
59,148
59,158
70,57
70,59
70,70
70,86
70,108
70,138
70,144
70,147
70,148
70,158
86,57
86,59
86,70
86,86
86,108
86,138
86,144
86,147
86,148
86,158
108,57
108,59
108,70
108,86
108,108
108,138
108,144
108,147
108,148
108,158
138,57
138,59
138,70
138,86
138,108
138,138
138,144
138,147
138,148
138,158
144,57
144,59
144,70
144,86
144,108
144,138
144,144
144,147
144,148
144,158
147,57
147,59
147,70
147,86
147,108
147,138
147,144
147,147
147,148
147,158
148,57
148,59
148,70
148,86
148,108
148,138
148,144
148,147
148,148
148,158
158,57
158,59
158,70
158,86
158,108
158,138
158,144
158,147
158,148
158,158
5,5
5,8
5,32
5,33
5,49
5,55
5,58
5,111
5,127
5,159
8,5
8,8
8,32
8,33
8,49
8,55
8,58
8,111
8,127
8,159
32,5
32,8
32,32
32,33
32,49
32,55
32,58
32,111
32,127
32,159
33,5
33,8
33,32
33,33
33,49
33,55
33,58
33,111
33,127
33,159
49,5
49,8
49,32
49,33
49,49
49,55
49,58
49,111
49,127
49,159
55,5
55,8
55,32
55,33
55,49
55,55
55,58
55,111
55,127
55,159
58,5
58,8
58,32
58,33
58,49
58,55
58,58
58,111
58,127
58,159
111,5
111,8
111,32
111,33
111,49
111,55
111,58
111,111
111,127
111,159
127,5
127,8
127,32
127,33
127,49
127,55
127,58
127,111
127,127
127,159
159,5
159,8
159,32
159,33
159,49
159,55
159,58
159,111
159,127
159,159
0,0
0,3
0,4
0,7
0,9
0,29
0,47
0,48
0,88
0,98
3,0
3,3
3,4
3,7
3,9
3,29
3,47
3,48
3,88
3,98
4,0
4,3
4,4
4,7
4,9
4,29
4,47
4,48
4,88
4,98
7,0
7,3
7,4
7,7
7,9
7,29
7,47
7,48
7,88
7,98
9,0
9,3
9,4
9,7
9,9
9,29
9,47
9,48
9,88
9,98
29,0
29,3
29,4
29,7
29,9
29,29
29,47
29,48
29,88
29,98
47,0
47,3
47,4
47,7
47,9
47,29
47,47
47,48
47,88
47,98
48,0
48,3
48,4
48,7
48,9
48,29
48,47
48,48
48,88
48,98
88,0
88,3
88,4
88,7
88,9
88,29
88,47
88,48
88,88
88,98
98,0
98,3
98,4
98,7
98,9
98,29
98,47
98,48
98,88
98,98
64,64
64,74
64,85
64,92
64,95
64,105
64,123
64,132
64,133
64,137
74,64
74,74
74,85
74,92
74,95
74,105
74,123
74,132
74,133
74,137
85,64
85,74
85,85
85,92
85,95
85,105
85,123
85,132
85,133
85,137
92,64
92,74
92,85
92,92
92,95
92,105
92,123
92,132
92,133
92,137
95,64
95,74
95,85
95,92
95,95
95,105
95,123
95,132
95,133
95,137
105,64
105,74
105,85
105,92
105,95
105,105
105,123
105,132
105,133
105,137
123,64
123,74
123,85
123,92
123,95
123,105
123,123
123,132
123,133
123,137
132,64
132,74
132,85
132,92
132,95
132,105
132,123
132,132
132,133
132,137
133,64
133,74
133,85
133,92
133,95
133,105
133,123
133,132
133,133
133,137
137,64
137,74
137,85
137,92
137,95
137,105
137,123
137,132
137,133
137,137
1,1
1,26
1,40
1,60
1,91
1,96
1,119
1,122
1,143
1,161
26,1
26,26
26,40
26,60
26,91
26,96
26,119
26,122
26,143
26,161
40,1
40,26
40,40
40,60
40,91
40,96
40,119
40,122
40,143
40,161
60,1
60,26
60,40
60,60
60,91
60,96
60,119
60,122
60,143
60,161
91,1
91,26
91,40
91,60
91,91
91,96
91,119
91,122
91,143
91,161
96,1
96,26
96,40
96,60
96,91
96,96
96,119
96,122
96,143
96,161
119,1
119,26
119,40
119,60
119,91
119,96
119,119
119,122
119,143
119,161
122,1
122,26
122,40
122,60
122,91
122,96
122,119
122,122
122,143
122,161
143,1
143,26
143,40
143,60
143,91
143,96
143,119
143,122
143,143
143,161
161,1
161,26
161,40
161,60
161,91
161,96
161,119
161,122
161,143
161,161
0,0
0,4
0,13
0,22
0,34
0,42
0,46
0,63
0,71
0,78
4,0
4,4
4,13
4,22
4,34
4,42
4,46
4,63
4,71
4,78
13,0
13,4
13,13
13,22
13,34
13,42
13,46
13,63
13,71
13,78
22,0
22,4
22,13
22,22
22,34
22,42
22,46
22,63
22,71
22,78
34,0
34,4
34,13
34,22
34,34
34,42
34,46
34,63
34,71
34,78
42,0
42,4
42,13
42,22
42,34
42,42
42,46
42,63
42,71
42,78
46,0
46,4
46,13
46,22
46,34
46,42
46,46
46,63
46,71
46,78
63,0
63,4
63,13
63,22
63,34
63,42
63,46
63,63
63,71
63,78
71,0
71,4
71,13
71,22
71,34
71,42
71,46
71,63
71,71
71,78
78,0
78,4
78,13
78,22
78,34
78,42
78,46
78,63
78,71
78,78
10,10
10,14
10,27
10,72
10,104
10,120
10,121
10,145
10,146
10,157
14,10
14,14
14,27
14,72
14,104
14,120
14,121
14,145
14,146
14,157
27,10
27,14
27,27
27,72
27,104
27,120
27,121
27,145
27,146
27,157
72,10
72,14
72,27
72,72
72,104
72,120
72,121
72,145
72,146
72,157
104,10
104,14
104,27
104,72
104,104
104,120
104,121
104,145
104,146
104,157
120,10
120,14
120,27
120,72
120,104
120,120
120,121
120,145
120,146
120,157
121,10
121,14
121,27
121,72
121,104
121,120
121,121
121,145
121,146
121,157
145,10
145,14
145,27
145,72
145,104
145,120
145,121
145,145
145,146
145,157
146,10
146,14
146,27
146,72
146,104
146,120
146,121
146,145
146,146
146,157
157,10
157,14
157,27
157,72
157,104
157,120
157,121
157,145
157,146
157,157
20,20
20,34
20,46
20,56
20,63
20,71
20,78
20,83
20,94
20,107
34,20
34,34
34,46
34,56
34,63
34,71
34,78
34,83
34,94
34,107
46,20
46,34
46,46
46,56
46,63
46,71
46,78
46,83
46,94
46,107
56,20
56,34
56,46
56,56
56,63
56,71
56,78
56,83
56,94
56,107
63,20
63,34
63,46
63,56
63,63
63,71
63,78
63,83
63,94
63,107
71,20
71,34
71,46
71,56
71,63
71,71
71,78
71,83
71,94
71,107
78,20
78,34
78,46
78,56
78,63
78,71
78,78
78,83
78,94
78,107
83,20
83,34
83,46
83,56
83,63
83,71
83,78
83,83
83,94
83,107
94,20
94,34
94,46
94,56
94,63
94,71
94,78
94,83
94,94
94,107
107,20
107,34
107,46
107,56
107,63
107,71
107,78
107,83
107,94
107,107
6,6
6,11
6,30
6,35
6,41
6,45
6,65
6,80
6,100
6,139
11,6
11,11
11,30
11,35
11,41
11,45
11,65
11,80
11,100
11,139
30,6
30,11
30,30
30,35
30,41
30,45
30,65
30,80
30,100
30,139
35,6
35,11
35,30
35,35
35,41
35,45
35,65
35,80
35,100
35,139
41,6
41,11
41,30
41,35
41,41
41,45
41,65
41,80
41,100
41,139
45,6
45,11
45,30
45,35
45,41
45,45
45,65
45,80
45,100
45,139
65,6
65,11
65,30
65,35
65,41
65,45
65,65
65,80
65,100
65,139
80,6
80,11
80,30
80,35
80,41
80,45
80,65
80,80
80,100
80,139
100,6
100,11
100,30
100,35
100,41
100,45
100,65
100,80
100,100
100,139
139,6
139,11
139,30
139,35
139,41
139,45
139,65
139,80
139,100
139,139
2,2
2,6
2,23
2,31
2,51
2,54
2,75
2,80
2,100
2,140
6,2
6,6
6,23
6,31
6,51
6,54
6,75
6,80
6,100
6,140
23,2
23,6
23,23
23,31
23,51
23,54
23,75
23,80
23,100
23,140
31,2
31,6
31,23
31,31
31,51
31,54
31,75
31,80
31,100
31,140
51,2
51,6
51,23
51,31
51,51
51,54
51,75
51,80
51,100
51,140
54,2
54,6
54,23
54,31
54,51
54,54
54,75
54,80
54,100
54,140
75,2
75,6
75,23
75,31
75,51
75,54
75,75
75,80
75,100
75,140
80,2
80,6
80,23
80,31
80,51
80,54
80,75
80,80
80,100
80,140
100,2
100,6
100,23
100,31
100,51
100,54
100,75
100,80
100,100
100,140
140,2
140,6
140,23
140,31
140,51
140,54
140,75
140,80
140,100
140,140
6,6
6,23
6,26
6,30
6,36
6,45
6,50
6,80
6,122
6,139
23,6
23,23
23,26
23,30
23,36
23,45
23,50
23,80
23,122
23,139
26,6
26,23
26,26
26,30
26,36
26,45
26,50
26,80
26,122
26,139
30,6
30,23
30,26
30,30
30,36
30,45
30,50
30,80
30,122
30,139
36,6
36,23
36,26
36,30
36,36
36,45
36,50
36,80
36,122
36,139
45,6
45,23
45,26
45,30
45,36
45,45
45,50
45,80
45,122
45,139
50,6
50,23
50,26
50,30
50,36
50,45
50,50
50,80
50,122
50,139
80,6
80,23
80,26
80,30
80,36
80,45
80,50
80,80
80,122
80,139
122,6
122,23
122,26
122,30
122,36
122,45
122,50
122,80
122,122
122,139
139,6
139,23
139,26
139,30
139,36
139,45
139,50
139,80
139,122
139,139
11,11
11,25
11,30
11,35
11,41
11,45
11,50
11,65
11,122
11,134
25,11
25,25
25,30
25,35
25,41
25,45
25,50
25,65
25,122
25,134
30,11
30,25
30,30
30,35
30,41
30,45
30,50
30,65
30,122
30,134
35,11
35,25
35,30
35,35
35,41
35,45
35,50
35,65
35,122
35,134
41,11
41,25
41,30
41,35
41,41
41,45
41,50
41,65
41,122
41,134
45,11
45,25
45,30
45,35
45,41
45,45
45,50
45,65
45,122
45,134
50,11
50,25
50,30
50,35
50,41
50,45
50,50
50,65
50,122
50,134
65,11
65,25
65,30
65,35
65,41
65,45
65,50
65,65
65,122
65,134
122,11
122,25
122,30
122,35
122,41
122,45
122,50
122,65
122,122
122,134
134,11
134,25
134,30
134,35
134,41
134,45
134,50
134,65
134,122
134,134
14,14
14,21
14,61
14,67
14,72
14,120
14,121
14,145
14,146
14,157
21,14
21,21
21,61
21,67
21,72
21,120
21,121
21,145
21,146
21,157
61,14
61,21
61,61
61,67
61,72
61,120
61,121
61,145
61,146
61,157
67,14
67,21
67,61
67,67
67,72
67,120
67,121
67,145
67,146
67,157
72,14
72,21
72,61
72,67
72,72
72,120
72,121
72,145
72,146
72,157
120,14
120,21
120,61
120,67
120,72
120,120
120,121
120,145
120,146
120,157
121,14
121,21
121,61
121,67
121,72
121,120
121,121
121,145
121,146
121,157
145,14
145,21
145,61
145,67
145,72
145,120
145,121
145,145
145,146
145,157
146,14
146,21
146,61
146,67
146,72
146,120
146,121
146,145
146,146
146,157
157,14
157,21
157,61
157,67
157,72
157,120
157,121
157,145
157,146
157,157
7,7
7,17
7,48
7,52
7,61
7,62
7,88
7,89
7,98
7,106
17,7
17,17
17,48
17,52
17,61
17,62
17,88
17,89
17,98
17,106
48,7
48,17
48,48
48,52
48,61
48,62
48,88
48,89
48,98
48,106
52,7
52,17
52,48
52,52
52,61
52,62
52,88
52,89
52,98
52,106
61,7
61,17
61,48
61,52
61,61
61,62
61,88
61,89
61,98
61,106
62,7
62,17
62,48
62,52
62,61
62,62
62,88
62,89
62,98
62,106
88,7
88,17
88,48
88,52
88,61
88,62
88,88
88,89
88,98
88,106
89,7
89,17
89,48
89,52
89,61
89,62
89,88
89,89
89,98
89,106
98,7
98,17
98,48
98,52
98,61
98,62
98,88
98,89
98,98
98,106
106,7
106,17
106,48
106,52
106,61
106,62
106,88
106,89
106,98
106,106
3,3
3,4
3,7
3,17
3,42
3,47
3,48
3,56
3,88
3,98
4,3
4,4
4,7
4,17
4,42
4,47
4,48
4,56
4,88
4,98
7,3
7,4
7,7
7,17
7,42
7,47
7,48
7,56
7,88
7,98
17,3
17,4
17,7
17,17
17,42
17,47
17,48
17,56
17,88
17,98
42,3
42,4
42,7
42,17
42,42
42,47
42,48
42,56
42,88
42,98
47,3
47,4
47,7
47,17
47,42
47,47
47,48
47,56
47,88
47,98
48,3
48,4
48,7
48,17
48,42
48,47
48,48
48,56
48,88
48,98
56,3
56,4
56,7
56,17
56,42
56,47
56,48
56,56
56,88
56,98
88,3
88,4
88,7
88,17
88,42
88,47
88,48
88,56
88,88
88,98
98,3
98,4
98,7
98,17
98,42
98,47
98,48
98,56
98,88
98,98
11,11
11,23
11,26
11,35
11,41
11,45
11,50
11,65
11,122
11,134
23,11
23,23
23,26
23,35
23,41
23,45
23,50
23,65
23,122
23,134
26,11
26,23
26,26
26,35
26,41
26,45
26,50
26,65
26,122
26,134
35,11
35,23
35,26
35,35
35,41
35,45
35,50
35,65
35,122
35,134
41,11
41,23
41,26
41,35
41,41
41,45
41,50
41,65
41,122
41,134
45,11
45,23
45,26
45,35
45,41
45,45
45,50
45,65
45,122
45,134
50,11
50,23
50,26
50,35
50,41
50,45
50,50
50,65
50,122
50,134
65,11
65,23
65,26
65,35
65,41
65,45
65,50
65,65
65,122
65,134
122,11
122,23
122,26
122,35
122,41
122,45
122,50
122,65
122,122
122,134
134,11
134,23
134,26
134,35
134,41
134,45
134,50
134,65
134,122
134,134
2,2
2,6
2,24
2,51
2,54
2,55
2,100
2,111
2,140
2,159
6,2
6,6
6,24
6,51
6,54
6,55
6,100
6,111
6,140
6,159
24,2
24,6
24,24
24,51
24,54
24,55
24,100
24,111
24,140
24,159
51,2
51,6
51,24
51,51
51,54
51,55
51,100
51,111
51,140
51,159
54,2
54,6
54,24
54,51
54,54
54,55
54,100
54,111
54,140
54,159
55,2
55,6
55,24
55,51
55,54
55,55
55,100
55,111
55,140
55,159
100,2
100,6
100,24
100,51
100,54
100,55
100,100
100,111
100,140
100,159
111,2
111,6
111,24
111,51
111,54
111,55
111,100
111,111
111,140
111,159
140,2
140,6
140,24
140,51
140,54
140,55
140,100
140,111
140,140
140,159
159,2
159,6
159,24
159,51
159,54
159,55
159,100
159,111
159,140
159,159
0,0
0,4
0,13
0,16
0,20
0,46
0,53
0,58
0,78
0,97
4,0
4,4
4,13
4,16
4,20
4,46
4,53
4,58
4,78
4,97
13,0
13,4
13,13
13,16
13,20
13,46
13,53
13,58
13,78
13,97
16,0
16,4
16,13
16,16
16,20
16,46
16,53
16,58
16,78
16,97
20,0
20,4
20,13
20,16
20,20
20,46
20,53
20,58
20,78
20,97
46,0
46,4
46,13
46,16
46,20
46,46
46,53
46,58
46,78
46,97
53,0
53,4
53,13
53,16
53,20
53,46
53,53
53,58
53,78
53,97
58,0
58,4
58,13
58,16
58,20
58,46
58,53
58,58
58,78
58,97
78,0
78,4
78,13
78,16
78,20
78,46
78,53
78,58
78,78
78,97
97,0
97,4
97,13
97,16
97,20
97,46
97,53
97,58
97,78
97,97
3,3
3,5
3,8
3,9
3,44
3,49
3,81
3,110
3,117
3,127
5,3
5,5
5,8
5,9
5,44
5,49
5,81
5,110
5,117
5,127
8,3
8,5
8,8
8,9
8,44
8,49
8,81
8,110
8,117
8,127
9,3
9,5
9,8
9,9
9,44
9,49
9,81
9,110
9,117
9,127
44,3
44,5
44,8
44,9
44,44
44,49
44,81
44,110
44,117
44,127
49,3
49,5
49,8
49,9
49,44
49,49
49,81
49,110
49,117
49,127
81,3
81,5
81,8
81,9
81,44
81,49
81,81
81,110
81,117
81,127
110,3
110,5
110,8
110,9
110,44
110,49
110,81
110,110
110,117
110,127
117,3
117,5
117,8
117,9
117,44
117,49
117,81
117,110
117,117
117,127
127,3
127,5
127,8
127,9
127,44
127,49
127,81
127,110
127,117
127,127
22,22
22,46
22,53
22,56
22,63
22,71
22,78
22,83
22,94
22,107
46,22
46,46
46,53
46,56
46,63
46,71
46,78
46,83
46,94
46,107
53,22
53,46
53,53
53,56
53,63
53,71
53,78
53,83
53,94
53,107
56,22
56,46
56,53
56,56
56,63
56,71
56,78
56,83
56,94
56,107
63,22
63,46
63,53
63,56
63,63
63,71
63,78
63,83
63,94
63,107
71,22
71,46
71,53
71,56
71,63
71,71
71,78
71,83
71,94
71,107
78,22
78,46
78,53
78,56
78,63
78,71
78,78
78,83
78,94
78,107
83,22
83,46
83,53
83,56
83,63
83,71
83,78
83,83
83,94
83,107
94,22
94,46
94,53
94,56
94,63
94,71
94,78
94,83
94,94
94,107
107,22
107,46
107,53
107,56
107,63
107,71
107,78
107,83
107,94
107,107
